,Category,Word,FirstLetter,Word.1,Freq
607,Beruf,Ballonfahrer,B,,8.0
608,Beruf,Ballonfahrerin,B,,1.0
609,Beruf,Bandkeramiker,B,,2.0
610,Beruf,Bandleader,B,,51.0
611,Beruf,Bandleaderin,B,,3.0
612,Beruf,Bandleiterin,B,,2.0
613,Beruf,Bankangestellte,B,,28.0
614,Beruf,Bankangestellter,B,,14.0
615,Beruf,Bankbeamte,B,,3.0
616,Beruf,Bankbeamter,B,,2.0
617,Beruf,Bankberater,B,,26.0
618,Beruf,Bankbetriebswirt,B,,4.0
619,Beruf,Bankbetriebswirtin,B,,1.0
620,Beruf,Bankbuchhalter,B,,1.0
621,Beruf,Bankchef,B,,12.0
622,Beruf,Bankdirektor,B,,21.0
623,Beruf,Bankdrücker,B,,11.0
624,Beruf,Bankenanalyst,B,,1.0
625,Beruf,Bankettdirektor/in,B,,1.0
626,Beruf,Bankfachwirt,B,,4.0
627,Beruf,Bankfachwirtin,B,,1.0
628,Beruf,Bankier,B,,72.0
629,Beruf,Bankkassierer,B,,1.0
630,Beruf,Bankkauffrau,B,,29.0
631,Beruf,Bankkaufleute,B,,15.0
632,Beruf,Bankkaufmann,B,,51.0
633,Beruf,Bankkaufmann/-frau,B,,10.0
634,Beruf,Bankmanager,B,,5.0
635,Beruf,Bankmitarbeiter,B,,31.0
636,Beruf,Bankmitarbeiterin,B,,2.0
637,Beruf,Bankpräsident,B,,1.0
638,Beruf,Bankvorstand,B,,4.0
639,Beruf,Baptist,B,,102.0
640,Beruf,Baptistenprediger,B,,3.0
641,Beruf,Bar-Chef,B,,1.0
642,Beruf,Barbesitzer,B,,2.0
643,Beruf,Barbier,B,,29.0
644,Beruf,Bardame,B,,7.0
645,Beruf,Barfrau,B,,2.0
646,Beruf,Barista,B,,16.0
647,Beruf,Barkeeper,B,,47.0
648,Beruf,Barkeeperin,B,,3.0
649,Beruf,Barmann,B,,10.0
650,Beruf,Barmixer,B,,3.0
651,Beruf,Barrister,B,,5.0
652,Beruf,Bartender,B,,3.0
653,Beruf,Bartschneider,B,,2.0
654,Beruf,Barzahler,B,,8.0
655,Beruf,Bassist,B,,217.0
656,Beruf,Bataillonsführer,B,,5.0
657,Beruf,Batteriehersteller,B,,24.0
658,Beruf,Bauabrechner,B,,1.0
659,Beruf,Bauberuf,B,,4.0
660,Beruf,Bauchredner,B,,5.0
661,Beruf,Bauchtänzerin,B,,3.0
662,Beruf,Baudirektor,B,,20.0
663,Beruf,Bauer,B,,1036.0
664,Beruf,Baufach,B,,2.0
665,Beruf,Baufacharbeiter,B,,5.0
666,Beruf,Baufachmann,B,,2.0
667,Beruf,Baufirma,B,,129.0
668,Beruf,Bauforscher,B,,4.0
669,Beruf,Bauführer,B,,6.0
670,Beruf,Baugeräteführer,B,,4.0
671,Beruf,Baugeräteführer/in,B,,1.0
672,Beruf,Bauhandwerker,B,,6.0
673,Beruf,Bauhelfer,B,,4.0
674,Beruf,Bauherr,B,,230.0
675,Beruf,Bauhilfsarbeiter,B,,3.0
676,Beruf,Bauhistoriker,B,,6.0
677,Beruf,Bauingenieur,B,,63.0
678,Beruf,Bauingenieurin,B,,17.0
679,Beruf,Baukalkulatorin,B,,1.0
680,Beruf,Baukontrolleur,B,,1.0
681,Beruf,Bauleiter,B,,65.0
682,Beruf,Bauleiter/in,B,,2.0
683,Beruf,Bauleiterin,B,,1.0
684,Beruf,Bauleitung,B,,51.0
685,Beruf,Bauleute,B,,17.0
686,Beruf,Baumeister,B,,291.0
687,Beruf,Baumeisterin,B,,2.0
688,Beruf,Baumexperte,B,,3.0
689,Beruf,Bauminister,B,,21.0
690,Beruf,Bauministerin,B,,30.0
691,Beruf,Baumkletterer,B,,3.0
692,Beruf,Baumpfleger,B,,10.0
693,Beruf,Baumschere,B,,3.0
694,Beruf,Baumwart,B,,1.0
695,Beruf,Baunebengewerbe,B,,7.0
696,Beruf,Baupartner,B,,3.0
697,Beruf,Bauphysiker,B,,2.0
698,Beruf,Bausachverständiger,B,,1.0
699,Beruf,Bauschlosser,B,,2.0
700,Beruf,Bauschlosser/in,B,,1.0
701,Beruf,Bausparberater,B,,1.0
702,Beruf,Bausparkassenvertreter,B,,1.0
703,Beruf,Bauspengler,B,,1.0
704,Beruf,Baustoffhersteller,B,,5.0
705,Beruf,Baustoffhändler,B,,7.0
706,Beruf,Baustoffprüfer,B,,2.0
707,Beruf,Baustoffprüfer/in,B,,2.0
708,Beruf,Baustoffprüferin,B,,1.0
709,Beruf,Bautechniker,B,,9.0
710,Beruf,Bauten- und Objektbeschichter,B,,3.0
711,Beruf,Bautenschützer,B,,1.0
712,Beruf,Bautenschützer/in,B,,1.0
713,Beruf,Bautischler,B,,1.0
714,Beruf,Bautischlerei,B,,3.0
715,Beruf,Bautischlerin,B,,1.0
716,Beruf,Bauunternehmen,B,,139.0
717,Beruf,Bauunternehmer,B,,103.0
718,Beruf,Bauunternehmung,B,,22.0
719,Beruf,Bauwerksabdichter,B,,3.0
720,Beruf,Bauwerksmechaniker,B,,1.0
721,Beruf,Bauzeichner,B,,18.0
722,Beruf,Bauzeichner/in,B,,1.0
723,Beruf,Bauzeichnerin,B,,2.0
724,Beruf,Beamte,B,,1207.0
725,Beruf,Beamtenlaufbahn,B,,30.0
726,Beruf,Beamtenmentalität,B,,2.0
727,Beruf,Beamtenpension,B,,1.0
728,Beruf,Beamtenrecht,B,,20.0
729,Beruf,Beamtenschaft,B,,17.0
730,Beruf,Beamtenseele,B,,1.0
731,Beruf,Beamtenstand,B,,2.0
732,Beruf,Beamtenstatus,B,,18.0
733,Beruf,Beamtenstelle,B,,1.0
734,Beruf,Beamtentum,B,,10.0
735,Beruf,Beamtenverhältnis,B,,144.0
736,Beruf,Beamtenversicherung,B,,2.0
737,Beruf,Beamtenversorgung,B,,11.0
738,Beruf,Beamtenwesen,B,,2.0
739,Beruf,Beamter,B,,302.0
740,Beruf,Beamtin,B,,192.0
741,Beruf,Bearbeiter,B,,65.0
742,Beruf,Bearbeiterin,B,,3.0
743,Beruf,Beauftragte,B,,328.0
744,Beruf,Beauftragter,B,,116.0
745,Beruf,Bedenkenträger,B,,14.0
746,Beruf,Bedienung,B,,813.0
747,Beruf,Befrager,B,,1.0
748,Beruf,Begutachter,B,,1.0
749,Beruf,Behandler,B,,53.0
750,Beruf,Behindertenassistent,B,,1.0
751,Beruf,Behindertenhilfe,B,,144.0
752,Beruf,Behälter- und Apparatebauer,B,,2.0
753,Beruf,Behördendienststelle,B,,1.0
754,Beruf,Behördenfunk,B,,2.0
755,Beruf,Behördengang,B,,11.0
756,Beruf,Behördenleiter,B,,34.0
757,Beruf,Behördenorganisation,B,,4.0
758,Beruf,Behördenpost,B,,1.0
759,Beruf,Behördensprache,B,,4.0
760,Beruf,Behördensprecher,B,,17.0
761,Beruf,Behördensprecherin,B,,14.0
762,Beruf,Behördenversagen,B,,3.0
763,Beruf,Behördenvertreter,B,,19.0
764,Beruf,Behördenwillkür,B,,2.0
765,Beruf,Beifahrer,B,,239.0
766,Beruf,Beifahrerin,B,,127.0
767,Beruf,Beikoch,B,,3.0
768,Beruf,Beiköchin,B,,1.0
769,Beruf,Beilagenkoch,B,,1.0
770,Beruf,Beirat,B,,617.0
771,Beruf,Bekleidungsdesigner,B,,2.0
772,Beruf,Belader,B,,1.0
773,Beruf,Belegarzt,B,,4.0
774,Beruf,Beleghebamme,B,,1.0
775,Beruf,Beleuchter,B,,8.0
776,Beruf,Beleuchterin,B,,1.0
777,Beruf,Benediktiner,B,,43.0
778,Beruf,Benediktinerabtei,B,,37.0
779,Beruf,Benediktinerkloster,B,,29.0
780,Beruf,Benediktinermönch,B,,6.0
781,Beruf,Benediktinerorden,B,,3.0
782,Beruf,Beobachter,B,,593.0
783,Beruf,Beratender Ingenieur,B,,1.0
784,Beruf,Berater,B,,1686.0
785,Beruf,Beraterfirma,B,,6.0
786,Beruf,Beratergremium,B,,8.0
787,Beruf,Beratergruppe,B,,7.0
788,Beruf,Beraterin,B,,252.0
789,Beruf,Beraterkreis,B,,3.0
790,Beruf,Beraterstab,B,,6.0
791,Beruf,Beraterteam,B,,12.0
792,Beruf,Beratertätigkeit,B,,6.0
793,Beruf,Beratervertrag,B,,3.0
794,Beruf,Beratung,B,,5994.0
795,Beruf,Beratungsangebot,B,,245.0
796,Beruf,Beratungsansatz,B,,10.0
797,Beruf,Beratungsarbeit,B,,43.0
798,Beruf,Beratungsausschuss,B,,1.0
799,Beruf,Beratungsbedarf,B,,75.0
800,Beruf,Beratungsbüro,B,,13.0
801,Beruf,Beratungsdienst,B,,13.0
802,Beruf,Beratungseinrichtung,B,,13.0
803,Beruf,Beratungsfirma,B,,42.0
804,Beruf,Beratungsfunktion,B,,6.0
805,Beruf,Beratungsgegenstand,B,,6.0
806,Beruf,Beratungsgeschäft,B,,3.0
807,Beruf,Beratungsgesellschaft,B,,36.0
808,Beruf,Beratungsgespräch,B,,275.0
809,Beruf,Beratungsgremium,B,,33.0
810,Beruf,Beratungshonorar,B,,2.0
811,Beruf,Beratungskosten,B,,14.0
812,Beruf,Beratungslehrer,B,,31.0
813,Beruf,Beratungslehrerin,B,,14.0
814,Beruf,Berber,B,,19.0
815,Beruf,Berechnungsingenieur,B,,1.0
816,Beruf,Bereichsleiter,B,,96.0
817,Beruf,Bereichsleiter/in,B,,1.0
818,Beruf,Bereichsleiterin,B,,32.0
819,Beruf,Bereichsvorstand,B,,8.0
820,Beruf,Bereiter,B,,5.0
821,Beruf,Bereitschaftsarzt,B,,3.0
822,Beruf,Bereitschaftspolizist,B,,1.0
823,Beruf,Bergarbeiter,B,,35.0
824,Beruf,Bergbauer,B,,4.0
825,Beruf,Bergbauingenieur,B,,6.0
826,Beruf,Bergbautechniker,B,,2.0
827,Beruf,Bergbautechnologe,B,,1.0
828,Beruf,Bergbehörde,B,,9.0
829,Beruf,Bergbäuerin,B,,1.0
830,Beruf,Bergführer,B,,55.0
831,Beruf,Berghauptmann,B,,4.0
832,Beruf,Bergmann,B,,257.0
833,Beruf,Bergmechaniker,B,,1.0
834,Beruf,Bergungstaucher,B,,1.0
835,Beruf,Bergvermessungstechniker,B,,1.0
836,Beruf,Bergwerksdirektor,B,,3.0
837,Beruf,Bernsteinschnitzer,B,,1.0
838,Beruf,Beruf,B,,4855.0
839,Beruf,Berufsakademie,B,,101.0
840,Beruf,Berufsalltag,B,,212.0
841,Beruf,Berufsanerkennung,B,,23.0
842,Beruf,Berufsanerkennungsjahr,B,,7.0
843,Beruf,Berufsanfänger,B,,48.0
844,Beruf,Berufsangabe,B,,1.0
845,Beruf,Berufsangehörige,B,,2.0
846,Beruf,Berufsarbeit,B,,6.0
847,Beruf,Berufsattest,B,,1.0
848,Beruf,Berufsauffassung,B,,2.0
849,Beruf,Berufsausbildung,B,,979.0
850,Beruf,Berufsausübung,B,,87.0
851,Beruf,Berufsbeamtentum,B,,3.0
852,Beruf,Berufsbekleidung,B,,18.0
853,Beruf,Berufsberater,B,,41.0
854,Beruf,Berufsberater/in,B,,3.0
855,Beruf,Berufsberaterin,B,,18.0
856,Beruf,Berufsberatung,B,,132.0
857,Beruf,Berufsbereich,B,,9.0
858,Beruf,Berufsbetreuer,B,,14.0
859,Beruf,Berufsbezeichnung,B,,132.0
860,Beruf,Berufsbild,B,,180.0
861,Beruf,Berufsbildner,B,,2.0
862,Beruf,Berufsbildung,B,,278.0
863,Beruf,Berufsbildungsgesetz,B,,77.0
864,Beruf,Berufsbildungssystem,B,,6.0
865,Beruf,Berufsbildungswerk,B,,26.0
866,Beruf,Berufsbildungszentrum,B,,26.0
867,Beruf,Berufsbiografie,B,,5.0
868,Beruf,Berufsbiographie,B,,2.0
869,Beruf,Berufsboxer,B,,7.0
870,Beruf,Berufschance,B,,1.0
871,Beruf,Berufsdiplomat,B,,2.0
872,Beruf,Berufsehre,B,,1.0
873,Beruf,Berufseinsteiger,B,,124.0
874,Beruf,Berufseinsteigerin,B,,1.0
875,Beruf,Berufseinstieg,B,,243.0
876,Beruf,Berufseinstiegsbegleiter,B,,4.0
877,Beruf,Berufseinstiegsbegleiterin,B,,2.0
878,Beruf,Berufsentscheidung,B,,15.0
879,Beruf,Berufserfahrung,B,,541.0
880,Beruf,Berufserfolg,B,,4.0
881,Beruf,Berufserziehung,B,,1.0
882,Beruf,Berufsethik,B,,7.0
883,Beruf,Berufsethos,B,,9.0
884,Beruf,Berufsfachschule,B,,246.0
885,Beruf,Berufsfahrer,B,,10.0
886,Beruf,Berufsfeld,B,,235.0
887,Beruf,Berufsfeuerwehr,B,,213.0
888,Beruf,Berufsfeuerwehrfrau,B,,2.0
889,Beruf,Berufsfeuerwehrmann,B,,4.0
890,Beruf,Berufsfindung,B,,28.0
891,Beruf,Berufsforschung,B,,50.0
892,Beruf,Berufsfotograf,B,,1.0
893,Beruf,Berufsfreiheit,B,,17.0
894,Beruf,Berufsfußballer,B,,1.0
895,Beruf,Berufsgeheimnis,B,,3.0
896,Beruf,Berufsgenossenschaft,B,,97.0
897,Beruf,Berufsgruppe,B,,119.0
898,Beruf,Berufsheer,B,,5.0
899,Beruf,Berufsimker,B,,3.0
900,Beruf,Berufsinformationszentrum,B,,23.0
901,Beruf,Berufsjahr,B,,9.0
902,Beruf,Berufsjugendliche,B,,1.0
903,Beruf,Berufsjäger,B,,9.0
904,Beruf,Berufskarriere,B,,8.0
905,Beruf,Berufskiller,B,,1.0
906,Beruf,Berufskleidung,B,,20.0
907,Beruf,Berufskolleg,B,,234.0
908,Beruf,Berufskraftfahrer,B,,34.0
909,Beruf,Berufskraftfahrer/in,B,,2.0
910,Beruf,Berufskraftfahrerin,B,,2.0
911,Beruf,Berufskrankheit,B,,43.0
912,Beruf,Berufskreis,B,,1.0
913,Beruf,Berufskriminelle,B,,1.0
914,Beruf,Berufskunde,B,,3.0
915,Beruf,Berufskünstler,B,,1.0
916,Beruf,Berufslaufbahn,B,,26.0
917,Beruf,Berufsleben,B,,818.0
918,Beruf,Berufslehre,B,,9.0
919,Beruf,Berufslenkung,B,,3.0
920,Beruf,Berufsleute,B,,2.0
921,Beruf,Berufsmatura,B,,3.0
922,Beruf,Berufsmaturität,B,,1.0
923,Beruf,Berufsmusiker,B,,20.0
924,Beruf,Berufsoberschule,B,,42.0
925,Beruf,Berufsoffizier,B,,5.0
926,Beruf,Berufsoptimist,B,,1.0
927,Beruf,Berufsorchester,B,,3.0
928,Beruf,Berufsordnung,B,,36.0
929,Beruf,Berufsorganisation,B,,5.0
930,Beruf,Berufsorientierung,B,,574.0
931,Beruf,Berufspendler,B,,33.0
932,Beruf,Berufsperspektive,B,,11.0
933,Beruf,Berufspflicht,B,,7.0
934,Beruf,Berufsphotograph,B,,1.0
935,Beruf,Berufspolitiker,B,,14.0
936,Beruf,Berufspraktikum,B,,45.0
937,Beruf,Berufspraxis,B,,127.0
938,Beruf,Berufsprestige,B,,1.0
939,Beruf,Berufsprofil,B,,7.0
940,Beruf,Berufspädagogik,B,,20.0
941,Beruf,Berufsqualifikation,B,,47.0
942,Beruf,Berufsrecht,B,,21.0
943,Beruf,Berufsregister,B,,7.0
944,Beruf,Berufsreifeprüfung,B,,2.0
945,Beruf,Berufsreiter,B,,4.0
946,Beruf,Berufsrichter,B,,17.0
947,Beruf,Berufsrisiko,B,,2.0
948,Beruf,Berufsrolle,B,,2.0
949,Beruf,Berufsschaden,B,,1.0
950,Beruf,Berufsschauspieler,B,,3.0
951,Beruf,Berufsschuldirektor,B,,1.0
952,Beruf,Berufsschule,B,,498.0
953,Beruf,Berufsschullehrer,B,,24.0
954,Beruf,Berufsschullehrerin,B,,4.0
955,Beruf,Berufsschulpflicht,B,,12.0
956,Beruf,Berufsschulzentrum,B,,15.0
957,Beruf,Berufsschüler,B,,38.0
958,Beruf,Berufssoldat,B,,16.0
959,Beruf,Berufssparte,B,,15.0
960,Beruf,Berufsspezialist,B,,2.0
961,Beruf,Berufssportler,B,,7.0
962,Beruf,Berufssprache,B,,1.0
963,Beruf,Berufsstand,B,,64.0
964,Beruf,Berufsstatus,B,,1.0
965,Beruf,Berufsstruktur,B,,2.0
966,Beruf,Berufstitel,B,,2.0
967,Beruf,Berufstracht,B,,3.0
968,Beruf,Berufstradition,B,,1.0
969,Beruf,Berufstätige,B,,210.0
970,Beruf,Berufstätigkeit,B,,232.0
971,Beruf,Berufsumfeld,B,,11.0
972,Beruf,Berufsunfähigkeit,B,,62.0
973,Beruf,Berufsunfähigkeitsrente,B,,13.0
974,Beruf,Berufsunfähigkeitsversicherung,B,,106.0
975,Beruf,Berufsverband,B,,195.0
976,Beruf,Berufsverbot,B,,63.0
977,Beruf,Berufsverbrecher,B,,10.0
978,Beruf,Berufsvereinigung,B,,3.0
979,Beruf,Berufsverkehr,B,,93.0
980,Beruf,Berufsverlauf,B,,1.0
981,Beruf,Berufsverständnis,B,,6.0
982,Beruf,Berufsvorbereitung,B,,61.0
983,Beruf,Berufswahl,B,,343.0
984,Beruf,Berufswechsel,B,,15.0
985,Beruf,Berufsweg,B,,71.0
986,Beruf,Berufswelt,B,,158.0
987,Beruf,Berufswettbewerb,B,,7.0
988,Beruf,Berufswunsch,B,,86.0
989,Beruf,Berufsziel,B,,26.0
990,Beruf,Berufszweig,B,,23.0
991,Beruf,Berufung,B,,1388.0
992,Beruf,Berufungsbeklagte,B,,1.0
993,Beruf,Berufungsfrist,B,,4.0
994,Beruf,Berufungsgericht,B,,137.0
995,Beruf,Berufungsinstanz,B,,21.0
996,Beruf,Berufungskommission,B,,8.0
997,Beruf,Berufungsliste,B,,5.0
998,Beruf,Berufungsrecht,B,,2.0
999,Beruf,Berufungsrichter,B,,5.0
1000,Beruf,Berufungsverfahren,B,,90.0
1001,Beruf,Berufungsverhandlung,B,,25.0
1002,Beruf,Besamungstechniker,B,,1.0
1003,Beruf,Beschauer,B,,7.0
1004,Beruf,Beschichter,B,,1.0
1005,Beruf,Beschlagschmied,B,,1.0
1006,Beruf,Beschließer,B,,1.0
1007,Beruf,Beschließerin,B,,1.0
1008,Beruf,Beschneider,B,,1.0
1009,Beruf,Beschneiderin,B,,1.0
1010,Beruf,Besenbinder,B,,1.0
1011,Beruf,Bestandsverwalter,B,,1.0
1012,Beruf,Bestatter,B,,82.0
1013,Beruf,Bestatterin,B,,9.0
1014,Beruf,Bestattungsfachkraft,B,,7.0
1015,Beruf,Bestattungsredner,B,,1.0
1016,Beruf,Bestattungsunternehmer,B,,5.0
1017,Beruf,Bestimmungstäter,B,,3.0
1018,Beruf,Bestmann,B,,3.0
1019,Beruf,Beteiligungsmanager,B,,2.0
1020,Beruf,Beton- und Stahlbetonbauer,B,,2.0
1021,Beruf,Betonierer,B,,1.0
1022,Beruf,Betreuer,B,,702.0
1023,Beruf,Betreuer/in,B,,10.0
1024,Beruf,Betreuerin,B,,137.0
1025,Beruf,Betreuungshelfer,B,,1.0
1026,Beruf,Betreuungskraft,B,,60.0
1027,Beruf,Betreuungslehrer,B,,14.0
1028,Beruf,Betreuungslehrerin,B,,4.0
1029,Beruf,Betriebleiter,B,,1.0
1030,Beruf,Betriebsarzt,B,,56.0
1031,Beruf,Betriebsbeauftragte,B,,5.0
1032,Beruf,Betriebsberater,B,,5.0
1033,Beruf,Betriebsberaterin,B,,1.0
1034,Beruf,Betriebsdirektor,B,,10.0
1035,Beruf,Betriebsdirektorin,B,,2.0
1036,Beruf,Betriebselektriker,B,,1.0
1037,Beruf,Betriebsführer,B,,3.0
1038,Beruf,Betriebsführerin,B,,1.0
1039,Beruf,Betriebsführung,B,,118.0
1040,Beruf,Betriebsingenieur,B,,3.0
1041,Beruf,Betriebsinhaber,B,,23.0
1042,Beruf,Betriebsinspektor,B,,1.0
1043,Beruf,Betriebsleiter,B,,111.0
1044,Beruf,Betriebsleiterin,B,,12.0
1045,Beruf,Betriebsleitung,B,,39.0
1046,Beruf,Betriebsmeister,B,,1.0
1047,Beruf,Betriebsprüfer,B,,6.0
1048,Beruf,Betriebsprüferin,B,,1.0
1049,Beruf,Betriebsrat,B,,350.0
1050,Beruf,Betriebsratsmitglied,B,,8.0
1051,Beruf,Betriebsratsvorsitzende,B,,20.0
1052,Beruf,Betriebsratsvorsitzender,B,,22.0
1053,Beruf,Betriebsrätin,B,,7.0
1054,Beruf,Betriebssanitäter,B,,3.0
1055,Beruf,Betriebsschlosser,B,,5.0
1056,Beruf,Betriebstechniker,B,,2.0
1057,Beruf,Betriebswirt,B,,55.0
1058,Beruf,Betriebswirt/in,B,,11.0
1059,Beruf,Betriebswirtin,B,,23.0
1060,Beruf,Betriebswirtschaftler,B,,6.0
1061,Beruf,Betriebswirtschaftlerin,B,,1.0
1062,Beruf,Betriebsärztin,B,,22.0
1063,Beruf,Betriebsökonom,B,,1.0
1064,Beruf,Betriebsökonomin,B,,1.0
1065,Beruf,Bettler,B,,64.0
1066,Beruf,Bettlerin,B,,5.0
1067,Beruf,Beutler,B,,12.0
1068,Beruf,Beutner,B,,2.0
1069,Beruf,Bewacher,B,,26.0
1070,Beruf,Bewacherin,B,,1.0
1071,Beruf,Bewegungsberater,B,,1.0
1072,Beruf,Bewegungspädagogin,B,,3.0
1073,Beruf,Bewegungstherapeutin,B,,1.0
1074,Beruf,Bewirtschafter,B,,32.0
1075,Beruf,Bewährungshelfer,B,,25.0
1076,Beruf,Bewährungshelfer/in,B,,1.0
1077,Beruf,Bewährungshelferin,B,,6.0
1078,Beruf,Bezirksbeauftragter,B,,1.0
1079,Beruf,Bezirksbürgermeister,B,,57.0
1080,Beruf,Bezirksbürgermeisterin,B,,16.0
1081,Beruf,Bezirkskaminkehrer,B,,1.0
1082,Beruf,Bezirksleiter,B,,17.0
1083,Beruf,Bezirksleiterin,B,,3.0
1084,Beruf,Bezirksnotar,B,,2.0
1085,Beruf,Bezirksschornsteinfeger,B,,30.0
1086,Beruf,Bezirksschornsteinfeger/in,B,,1.0
1087,Beruf,Bezirksschornsteinfegerin,B,,1.0
1088,Beruf,Bezirksschornsteinfegermeister,B,,2.0
1089,Beruf,Bezirksvertreter,B,,10.0
1090,Beruf,Biberberater,B,,5.0
1091,Beruf,Bibliograf,B,,1.0
1092,Beruf,Bibliothekar,B,,75.0
1093,Beruf,Bibliothekarin,B,,27.0
1094,Beruf,Bibliotheksassistent,B,,1.0
1095,Beruf,Bibliotheksassistentin,B,,1.0
1096,Beruf,Bibliotheksdirektor,B,,4.0
1097,Beruf,Bibliotheksleiter,B,,7.0
1098,Beruf,Bibliotheksleiterin,B,,6.0
1099,Beruf,Bibliotheksreferendar,B,,1.0
1100,Beruf,Bienenhalterin,B,,1.0
1101,Beruf,Bienenzüchter,B,,4.0
1102,Beruf,Bierbrauer,B,,22.0
1103,Beruf,Bieter,B,,129.0
1104,Beruf,Bieterin,B,,2.0
1105,Beruf,Bilanzbuchhalter,B,,32.0
1106,Beruf,Bilanzbuchhalterin,B,,8.0
1107,Beruf,Bilanzprüfer,B,,1.0
1108,Beruf,Bildende Künstlerin,B,,2.0
1109,Beruf,Bildender Künstler,B,,47.0
1110,Beruf,Bildgießer,B,,1.0
1111,Beruf,Bildhauer,B,,418.0
1112,Beruf,Bildhauerarbeit,B,,4.0
1113,Beruf,Bildhaueratelier,B,,2.0
1114,Beruf,Bildhauerei,B,,125.0
1115,Beruf,Bildhauerin,B,,55.0
1116,Beruf,Bildhauermeister,B,,2.0
1117,Beruf,Bildhauerwerkstatt,B,,6.0
1118,Beruf,Bildingenieur,B,,1.0
1119,Beruf,Bildjournalist,B,,2.0
1120,Beruf,Bildjournalistin,B,,1.0
1121,Beruf,Bildmischer,B,,2.0
1122,Beruf,Bildredakteur,B,,7.0
1123,Beruf,Bildredakteurin,B,,2.0
1124,Beruf,Bildredaktion,B,,7.0
1125,Beruf,Bildregie,B,,2.0
1126,Beruf,Bildregisseur,B,,1.0
1127,Beruf,Bildreportage,B,,2.0
1128,Beruf,Bildreporter,B,,1.0
1129,Beruf,Bildschnitzer,B,,7.0
1130,Beruf,Bildtechnikerin,B,,1.0
1131,Beruf,Bildungsdirektor,B,,11.0
1132,Beruf,Bildungsdirektorin,B,,6.0
1133,Beruf,Bildungsforscher,B,,25.0
1134,Beruf,Bildungsforscherin,B,,6.0
1135,Beruf,Bildungsmanager,B,,1.0
1136,Beruf,Bildungsminister,B,,87.0
1137,Beruf,Bildungsministerin,B,,114.0
1138,Beruf,Bildungsreferent,B,,16.0
1139,Beruf,Bildungsreferentin,B,,15.0
1140,Beruf,Bildungswissenschaftler,B,,5.0
1141,Beruf,Bildungswissenschaftlerin,B,,3.0
1142,Beruf,Binnenfischer,B,,2.0
1143,Beruf,Binnenmarktkommissar,B,,2.0
1144,Beruf,Binnenschiffer,B,,12.0
1145,Beruf,Binnenschiffer/in,B,,1.0
1146,Beruf,Binnenschifferin,B,,1.0
1147,Beruf,Biobauer,B,,14.0
1148,Beruf,Biobäuerin,B,,2.0
1149,Beruf,Biochemiker,B,,17.0
1150,Beruf,Biochemikerin,B,,7.0
1151,Beruf,Bioinformatiker,B,,1.0
1152,Beruf,Bioinformatiker/in,B,,1.0
1153,Beruf,Bioingenieur,B,,1.0
1154,Beruf,Biologe,B,,82.0
1155,Beruf,Biologielaborant,B,,3.0
1156,Beruf,Biologielaborant/in,B,,2.0
1157,Beruf,Biologielaborantin,B,,1.0
1158,Beruf,Biologiestudent,B,,3.0
1159,Beruf,Biologin,B,,50.0
1160,Beruf,Biologisch-technischer Assistent,B,,1.0
1161,Beruf,Biomathematiker,B,,1.0
1162,Beruf,Biomediziner,B,,4.0
1163,Beruf,Biometriker,B,,1.0
1164,Beruf,Bioniker,B,,2.0
1165,Beruf,Biophysiker,B,,4.0
1166,Beruf,Biotech-Unternehmen,B,,17.0
1167,Beruf,Biotechniker,B,,1.0
1168,Beruf,Biotechnikerin,B,,2.0
1169,Beruf,Biotechnologe,B,,3.0
1170,Beruf,Biotechnologieunternehmen,B,,8.0
1171,Beruf,Biotechunternehmen,B,,4.0
1172,Beruf,Biotopbetreuer,B,,1.0
1173,Beruf,Biowissenschaftler,B,,2.0
1174,Beruf,Bischof,B,,1542.0
1175,Beruf,Bischofsamt,B,,37.0
1176,Beruf,Bischöfin,B,,57.0
1177,Beruf,Blasinstrumentenbauer,B,,1.0
1178,Beruf,Blattmacher,B,,8.0
1179,Beruf,Blaudrucker,B,,1.0
1180,Beruf,Blecharbeiter,B,,1.0
1181,Beruf,Blechbearbeitung,B,,7.0
1182,Beruf,Blechbläser,B,,26.0
1183,Beruf,Blechner,B,,1.0
1184,Beruf,Blechschmied,B,,2.0
1185,Beruf,Blechschneider,B,,1.0
1186,Beruf,Bleicher,B,,36.0
1187,Beruf,Blockflötenlehrerin,B,,2.0
1188,Beruf,Blogger,B,,148.0
1189,Beruf,Bloggerin,B,,52.0
1190,Beruf,Blumenfrau,B,,2.0
1191,Beruf,Blumengeschäft,B,,12.0
1192,Beruf,Blumenhändler,B,,8.0
1193,Beruf,Blumenmaler,B,,1.0
1194,Beruf,Blumenmalerin,B,,5.0
1195,Beruf,Blumenverkäufer,B,,3.0
1196,Beruf,Blumenverkäuferin,B,,5.0
1197,Beruf,Blumenzüchter,B,,1.0
1198,Beruf,Bobfahrer,B,,5.0
1199,Beruf,Bobpilot,B,,4.0
1200,Beruf,Bobpilotin,B,,1.0
1201,Beruf,Bodenleger,B,,4.0
1202,Beruf,Bogenbau,B,,4.0
1203,Beruf,Bogenbauer,B,,1.0
1204,Beruf,Bogenmacher,B,,1.0
1205,Beruf,Bogenschütze,B,,11.0
1206,Beruf,Bohemistik,B,,1.0
1207,Beruf,Bohrer,B,,58.0
1208,Beruf,Bohrmeister,B,,1.0
1209,Beruf,Bootsbauer,B,,10.0
1210,Beruf,Bootsbauerin,B,,2.0
